Survived,Pclass,Fare,AgeGroup,FareBuckets,FamilySize,Sex_female,Sex_male,EmbarkedImputed_C,EmbarkedImputed_Q,EmbarkedImputed_S,Floor_A,Floor_B,Floor_C,Floor_D,Floor_E,Floor_F,Floor_G,Floor_Ground Floor,Floor_T,Title_Master.,Title_Miss.,Title_Mr.,Title_Mrs.,Title_Other Titles
1,3,20.575,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,1,79.2,2,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,3,7.75,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,2,26.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,3,69.55,3,2,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,30.6958,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,3,7.8958,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,2,13.0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,1,25.9292,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,3,8.6833,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,3,7.2292,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,3,24.15,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,2,13.0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,2,26.25,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,1,120.0,1,3,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,3,8.5167,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,3,6.975,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,3,7.775,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,1,0.0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,3,7.775,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,2,13.0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,1,53.1,2,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,3,7.8875,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,3,24.15,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,2,10.5,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,3,31.275,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,3,8.05,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,1,0.0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,3,7.925,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,2,37.0042,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,3,6.45,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,3,27.9,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,1,93.5,2,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,3,8.6625,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,1,0.0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,3,12.475,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,3,39.6875,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,3,6.95,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,3,56.4958,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,2,37.0042,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,3,7.75,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,1,80.0,2,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,3,14.4542,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,2,18.75,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,3,7.2292,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,3,7.8542,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,3,8.3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,1,83.1583,2,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,3,8.6625,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,3,8.05,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,3,56.4958,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,1,29.7,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,3,7.925,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,2,10.5,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,1,31.0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,3,6.4375,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,3,8.6625,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,3,7.55,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,3,69.55,2,2,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,3,7.8958,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,2,33.0,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,1,89.1042,2,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,3,31.275,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,3,7.775,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,3,15.2458,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,1,39.4,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,2,26.0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,3,9.35,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,1,164.8667,2,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,1,26.55,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,3,19.2583,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,3,7.2292,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,3,14.1083,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,2,11.5,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,1,25.9292,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,3,69.55,1,2,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,2,13.0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,2,13.0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,2,13.8583,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,50.4958,2,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,3,9.5,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,3,11.1333,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,3,7.8958,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,1,52.5542,2,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,5.0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,3,9.0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,2,24.0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,3,7.225,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,3,9.8458,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,3,7.8958,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,3,7.8958,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,1,83.1583,2,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,2,26.0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,3,7.8958,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,3,10.5167,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,2,10.5,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,3,7.05,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,3,29.125,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,2,13.0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,1,30.0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,3,23.45,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,1,30.0,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,3,7.75,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
